0	0.996554	0.082918	0	0	0	-0.0575965	0.97567	0.210308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0829409	0.996279	0	0	0	-0.0187564	-0.212915	0.976294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0235055	0	0	0	0.998164	0.0522977	0.0511839	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.411118	-0.0058049	0.0793915	1	0	0	0.341412	0.0216845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.164653	-0.0697472	-0.00967355	0	1	0	-0.0745044	0.013629	4.33681e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.423358	0.129951	0	0	1	0.0183003	-0.349062	1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996589	0.082497	0	0	0	-0.0597336	0.973598	0.219139	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0825199	0.996312	0	0	0	-0.0186812	-0.221761	0.97439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0235864	0	0	0	0.99804	0.0541198	0.0504183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.410476	-0.00578195	0.0794906	1	0	0	0.340698	0.0223701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.167907	-0.0698283	-0.00974066	0	1	0	-0.0776024	0.0130296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.422932	0.133424	0	0	1	0.0189385	-0.349041	1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996624	0.0820838	0	0	0	-0.061903	0.971449	0.227924	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0821068	0.996344	0	0	0	-0.0186157	-0.230555	0.972412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0236784	0	0	0	0.997909	0.0559607	0.0496442	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.40981	-0.00575941	0.0795925	1	0	0	0.339956	0.0230519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.171147	-0.0699084	-0.00981029	0	1	0	-0.0806823	0.0124152	8.67362e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.422478	0.136883	0	0	1	0.0195833	-0.349019	-1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996657	0.0816771	0	0	0	-0.0641193	0.96923	0.236633	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0817002	0.996375	0	0	0	-0.0185651	-0.239266	0.970371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0237879	0	0	0	0.99777	0.0578334	0.0488448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.409121	-0.00573752	0.079704	1	0	0	0.33919	0.0237323	3.46945e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.174365	-0.0699917	-0.00988368	0	1	0	-0.0837328	0.0117798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.421999	0.140317	0	0	1	0.0202392	-0.348996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.99669	0.0812756	0	0	0	-0.0663958	0.966952	0.245232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0812988	0.996405	0	0	0	-0.0185341	-0.247859	0.968275	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0239207	0	0	0	0.997621	0.0597498	0.0480031	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.408415	-0.00571653	0.0798319	1	0	0	0.338402	0.0244133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.177551	-0.0700823	-0.00996204	0	1	0	-0.0867426	0.0111174	-8.67362e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.421498	0.143718	0	0	1	0.0209105	-0.34897	1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996722	0.080878	0	0	0	-0.0687442	0.964624	0.253692	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0809015	0.996433	0	0	0	-0.0185268	-0.256303	0.966138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0240817	0	0	0	0.997462	0.0617205	0.0471021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.407696	-0.00569674	0.0799827	1	0	0	0.337595	0.025096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.180693	-0.070185	-0.0100465	0	1	0	-0.0897	0.0104223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.420977	0.147075	0	0	1	0.0216007	-0.348944	1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996754	0.0804834	0	0	0	-0.0711745	0.962259	0.261977	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0805071	0.99646	0	0	0	-0.0185463	-0.264562	0.963971	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0242748	0	0	0	0.997291	0.0637543	0.0461252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.406968	-0.00567843	0.0801627	1	0	0	0.336775	0.0257811	-3.46945e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.183782	-0.0703044	-0.010138	0	1	0	-0.0925927	0.00968876	1.73472e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.420443	0.150377	0	0	1	0.022313	-0.348915	-1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996786	0.0800906	0	0	0	-0.0736942	0.959871	0.270054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0801146	0.996486	0	0	0	-0.0185948	-0.2726	0.96179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0245025	0	0	0	0.997108	0.0658585	0.0450557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.406237	-0.00566189	0.0803779	1	0	0	0.335946	0.0264685	1.73472e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.186805	-0.0704452	-0.0102374	0	1	0	-0.0954077	0.0089118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.419897	0.153612	0	0	1	0.0230499	-0.348884	-1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996817	0.0796987	0	0	0	-0.0763086	0.957475	0.277886	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0797232	0.996511	0	0	0	-0.0186735	-0.280378	0.959611	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0247666	0	0	0	0.996909	0.0680382	0.043878	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.40551	-0.00564743	0.0806339	1	0	0	0.335113	0.0271574	-1.73472e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.18975	-0.0706125	-0.0103451	0	1	0	-0.0981314	0.00808682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.419346	0.156769	0	0	1	0.0238131	-0.348851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996848	0.0793067	0	0	0	-0.0790203	0.95509	0.285434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0793316	0.996535	0	0	0	-0.0187827	-0.287856	0.957452	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0250673	0	0	0	0.996696	0.070297	0.042577	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.404791	-0.00563532	0.0809359	1	0	0	0.334281	0.0278467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.192604	-0.0708111	-0.0104616	0	1	0	-0.100749	0.00720988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.418795	0.159834	0	0	1	0.0246039	-0.348816	-1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996879	0.0789136	0	0	0	-0.0818292	0.952735	0.292658	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.078939	0.996558	0	0	0	-0.0189218	-0.29499	0.955332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0254038	0	0	0	0.996467	0.0726365	0.0411387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.404089	-0.00562585	0.0812884	1	0	0	0.333457	0.0285346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.195352	-0.0710459	-0.0105867	0	1	0	-0.103247	0.00627782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.418249	0.162791	0	0	1	0.0254228	-0.348778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996911	0.0785182	0	0	0	-0.0847327	0.950432	0.299514	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.0785443	0.996579	0	0	0	-0.0190891	-0.301736	0.953272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0.0257743	0	0	0	0.996221	0.0750565	0.0395502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.40341	-0.00561928	0.0816957	1	0	0	0.332648	0.029219	1.73472e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.197979	-0.0713218	-0.0107202	0	1	0	-0.105607	0.00528825	-1.73472e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.417714	0.165627	0	0	1	0.0262695	-0.348738	1.38778e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.996942	0.0781184	0	0	0	-0.0877252	0.948206	0.305956	0	0	0	0	0	0	0	0	0	0	0	0	0	0
