-0.10405323169902	0.00824789563485	0.04794255681278	-0.09237085637452	0.90051390178718	-0.03964162468677	0.93952082654879	-0.11700379605270	-0.14267435775354	-0.68338249672357	0.40982097515546	0.00000000013931	0.00000000000000	-0.20045193903142	0.01242097870934	0.02183634452053	0.01986545900728	0.18067267264058	0.00000000439854	0.00000000000000	-0.27494963731868	-0.04347010855186	-0.06240557416038	0.28466046925390	-0.12564200511940	1.25610185518728	0.20303873770291	-0.30667864617293	0.04007148145090	0.21359615659612	0.16631365201024	1.18823162731169	-3.35233389325808	-2.17449834285931	-0.00000000000000	0.00000000000000	-0.70416532823241	-0.68339187055026	0.88796161101787	-2.56694379738423	3.09062654667280	-0.00000000000000	0.00000000000001	0.06707817771718	0.70570604406185	-0.78006312113038	
-0.10264037352502	0.00762654167481	0.05420999738785	-0.09134592731385	0.89902028791819	-0.03943464304350	0.94054957953485	-0.11616973344945	-0.13679143043506	-0.70009166682983	0.39908319607252	0.00000000013931	0.00000000000000	-0.20386424170410	0.00899941703598	0.02624173850279	0.00685716765445	0.19610654231909	0.00000000439854	0.00000000000000	-0.27462057933055	-0.03993363132324	-0.06628324054740	0.28012500647680	-0.12282256611712	1.25002021163837	0.20675489823891	-0.29037744535047	0.04272725152286	0.19585952230259	0.16682035366624	1.16223386092546	-3.32860759005212	-2.11395803179395	-0.00000000000000	-0.00000000000000	-0.65526510441484	-0.68440454329517	0.87254048927357	-2.64471583585923	3.08174977461123	-0.00000000000000	0.00000000000002	0.06447302679837	0.70869957287619	-0.77013028457375	
-0.10125546040661	0.00702040846258	0.06043401793799	-0.09030512326860	0.89761388759145	-0.03921425716394	0.94145930304161	-0.11534050670745	-0.13107851054035	-0.71664135593766	0.38874647667950	0.00000000013931	0.00000000000000	-0.20695050590465	0.00558528151324	0.03054538692248	-0.00666337391967	0.21147729011124	0.00000000439854	0.00000000000000	-0.27430550561846	-0.03638511546335	-0.07009818985406	0.27350360357200	-0.11955991944753	1.23869359522183	0.20938185074837	-0.27182129134061	0.04544029690536	0.16605672652967	0.16438338710089	1.12035219992557	-3.28855587944588	-2.01440209476618	-0.00000000000000	0.00000000000000	-0.57393411000567	-0.68041108695061	0.84730546565738	-2.77145782359951	3.06511513129862	-0.00000000000000	0.00000000000002	0.06150956129269	0.71048979991653	-0.75498442500354	
-0.09990857415280	0.00643162302713	0.06658778450072	-0.08925398510821	0.89630552252438	-0.03898006765029	0.94219088473989	-0.11453065359166	-0.12561289785172	-0.73295025614702	0.37900019458377	0.00000000013931	0.00000000000000	-0.20955182573202	0.00220368817203	0.03469894728358	-0.02093438186469	0.22674159942695	0.00000000439854	0.00000000000000	-0.27400581261394	-0.03283109427773	-0.07382446254725	0.26494137108764	-0.11588865030595	1.22187747883885	0.21088344972121	-0.25119764142192	0.04825700852795	0.12470285239964	0.15909857258343	1.06348733160459	-3.23232720085756	-1.87826354317701	-0.00000000000000	0.00000000000000	-0.46156711556033	-0.67139101186118	0.81256624175364	-2.94434990277654	3.03879281443092	-0.00000000000000	0.00000000000001	0.05834958998998	0.71086173151137	-0.73466462216637	
-0.09860898547645	0.00586215619791	0.07264323604930	-0.08819820496281	0.89510498901403	-0.03873142727106	0.94268820736778	-0.11375388469459	-0.12046661250841	-0.74893811255277	0.37001934860848	0.00000000013931	0.00000000000000	-0.21151766598324	-0.00112034708826	0.03865591036460	-0.03617753497849	0.24184482623658	0.00000000439854	0.00000000000000	-0.27372203257247	-0.02927929630400	-0.07743625037146	0.25461673852224	-0.11183642135825	1.19932745942764	0.21123576176958	-0.22872820586183	0.05122973595372	0.07248001064208	0.15119988525166	0.99284728237287	-3.16019432670661	-1.70884796151272	-0.00000000000000	0.00000000000000	-0.32011052807393	-0.65740470541428	0.76874625094031	-3.15960942034861	3.00019828285071	-0.00000000000000	0.00000000000002	0.05517639690683	0.70955316650293	-0.70919260783989	
-0.09736500516591	0.00531386091819	0.07857111333524	-0.08714356126580	0.89402089919630	-0.03846741728526	0.94289895113533	-0.11302240835639	-0.11570490404230	-0.76452634796563	0.36196038059889	0.00000000013931	0.00000000000000	-0.21270851637090	-0.00436231648693	0.04237215760224	-0.05259336263318	0.25671789821584	0.00000000439854	0.00000000000000	-0.27345374069385	-0.02573886579614	-0.08090780666073	0.24273359667447	-0.10742254522159	1.17081049018871	0.21042821899059	-0.20466430456954	0.05441431322978	0.01022174429842	0.14105322180545	0.90992880777964	-3.07255575840281	-1.51025664431651	-0.00000000000000	-0.00000000000000	-0.15202049117269	-0.63859594368888	0.71637716898739	-3.41257493061709	2.94616002898140	-0.00000000000000	0.00000000000003	0.05218814000807	0.70626156484937	-0.67857055313186	
-0.09618388056156	0.00478851433506	0.08434104493923	-0.08609585197875	0.89306054355867	-0.03818683663668	0.94277529607108	-0.11234628872149	-0.11138487502139	-0.77963869676071	0.35495744610163	0.00000000013931	0.00000000000000	-0.21299831746259	-0.00749864947975	0.04580648822513	-0.07035711680366	0.27127465547735	0.00000000439854	0.00000000000000	-0.27319950489345	-0.02222053480912	-0.08421334419513	0.22951214221652	-0.10265836808746	1.13611698757451	0.20846354327627	-0.17928246412792	0.05786730928444	-0.06110989422776	0.12914859214597	0.81648687882028	-2.96993835721540	-1.28728386130627	-0.00000000000000	0.00000000000000	0.03978857637093	-0.61519591398398	0.65609491465644	-3.69781873449393	2.87304008330495	-0.00000000000000	0.00000000000003	0.04958742396127	0.70065720942290	-0.64278115989762	
-0.09507173131507	0.00428784907916	0.08992170076106	-0.08506082924625	0.89222977842247	-0.03788820657710	0.94227449754144	-0.11173285548550	-0.10755431756070	-0.79420185980996	0.34911928155714	0.00000000013931	0.00000000000000	-0.21227659103272	-0.01050714732632	0.04892116169012	-0.08961529695754	0.28541006329851	0.00000000439854	0.00000000000000	-0.27295689732185	-0.01873670856608	-0.08732696611760	0.21518219452702	-0.09755111277007	1.09507562174346	0.20535718088216	-0.15287875358518	0.06164268511635	-0.14045119956395	0.11608724749619	0.71448032173917	-2.85300344820506	-1.04527980114677	-0.00000000000000	-0.00000000000000	0.25201098153069	-0.58752166704437	0.58864967209677	-4.00929459688721	2.77697463193574	0.00000000000000	0.00000000000001	0.04756762619738	0.69240442837393	-0.60180082179105	
-0.09403351893540	0.00381356580558	0.09528102023457	-0.08404413780406	0.89153294416926	-0.03756979095330	0.94135933151592	-0.11118619177272	-0.10425084621003	-0.80814619948531	0.34452678908982	0.00000000013931	0.00000000000000	-0.21045020472897	-0.01336740314881	0.05168249468945	-0.11048296234076	0.29899978380160	0.00000000439854	0.00000000000000	-0.27272257221189	-0.01530144332380	-0.09022267828653	0.19997568037731	-0.09210625148058	1.04756771470538	0.20113655827616	-0.12576239276044	0.06578912709392	-0.22666141633279	0.10256281664153	0.60601235663606	-2.72255536270195	-0.78999844724544	-0.00000000000000	-0.00000000000000	0.48102750167268	-0.55597216778443	0.51491431219054	-4.34049915291678	2.65414358887575	0.00000000000000	0.00000000000001	0.04630097858672	0.68118069677327	-0.55561671890469	
-0.09307306257043	0.00336734707227	0.10038650623916	-0.08305125683836	0.89097281607096	-0.03722962615848	0.93999842843241	-0.11070673396565	-0.10150129804875	-0.82140646983912	0.34123145083787	0.00000000013931	0.00000000000000	-0.20744473449031	-0.01606119896067	0.05406146739331	-0.13304183900281	0.31190093492837	0.00000000439854	0.00000000000000	-0.27249238972288	-0.01193035657846	-0.09287447519905	0.18411561545061	-0.08632494982768	0.99353913283636	0.19584033178894	-0.09824907659758	0.07034880194540	-0.31854263304457	0.08933573356444	0.49328385587290	-2.57954691440997	-0.52742707624484	-0.00000000000000	0.00000000000000	0.72298823634512	-0.52102295957892	0.43588011509164	-4.68462814504264	2.50098391389987	0.00000000000000	0.00000000000001	0.04593221040784	0.66668493318225	-0.50423876799863	
