	0	-0.355495	-0.135567	0	0	1	0	0	0	0	0	0	0	0.0235479	0.349151	-2.77556e-17	0	0	0	0	0	0	0
0.07	0	0.99936	0.035774	0	0	0	-0.078502	0.983977	0.164697	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.0357749	0.999334	0	0	0	-0.00442155	-0.160924	0.985289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0.00724938	0	0	0	0.996904	0.0767702	-0.0456039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0.416965	-0.00369073	0.106119	1	0	0	0.343713	0.0239058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	-0.147252	-0.103099	-0.00475811	0	1	0	-0.0562124	-0.0201309	-4.33681e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.421966	0.132237	0	0	1	0.0268166	-0.348602	-6.93889e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.075	0	0.999365	0.035623	0	0	0	0	0	0	0	0	0	0	-0.080781	-0.82418	0.562278	0	0	0	0	0	0	0
	0	-0.035624	0.999338	0	0	0	0	0	0	0	0	0	0	-0.00452415	-0.562066	-0.826746	0	0	0	0	0	0	0
	1	0	0.00742315	0	0	0	0	0	0	0	0	0	0	0.996722	-0.0693483	0.0182752	0	0	0	0	0	0	0
	0.360642	0.00336888	-0.091828	1	0	0	0	0	0	0	0	0	0	0.288384	-0.0236619	0	0	0	0	0	0	0	0
	0.122233	0.0945077	0.00427614	0	1	0	0	0	0	0	0	0	0	0.196669	-0.00837584	0	0	0	0	0	0	0	0
	0	-0.356059	-0.134999	0	0	1	0	0	0	0	0	0	0	0.0242652	0.349099	0	0	0	0	0	0	0	0
0.075	0	0.999365	0.035623	0	0	0	-0.080781	0.986022	0.150614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.035624	0.999338	0	0	0	-0.00452415	-0.146564	0.987438	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0.00742315	0	0	0	0.996722	0.0792486	-0.0477721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0.417737	-0.00369465	0.106745	1	0	0	0.344395	0.024938	-3.46945e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	-0.142512	-0.103647	-0.00475244	0	1	0	-0.0511915	-0.0206641	4.33681e-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.422549	0.127537	0	0	1	0.0276797	-0.348498	-6.93889e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.08	0	0.999368	0.0355504	0	0	0	0	0	0	0	0	0	0	-0.0829896	-0.825957	0.559422	0	0	0	0	0	0	0
	0	-0.0355514	0.999339	0	0	0	0	0	0	0	0	0	0	-0.00465212	-0.559194	-0.828673	0	0	0	0	0	0	0
	1	0	0.00762574	0	0	0	0	0	0	0	0	0	0	0.99654	-0.0713944	0.0186373	0	0	0	0	0	0	0
	0.361308	0.00336369	-0.091797	1	0	0	0	0	0	0	0	0	0	0.289002	-0.0243546	0	0	0	0	0	0	0	0
	0.121462	0.094555	0.00428983	0	1	0	0	0	0	0	0	0	0	0.195662	-0.00859109	4.33681e-19	0	0	0	0	0	0	0
	0	-0.356762	-0.134226	0	0	1	0	0	0	0	0	0	0	0.0249808	0.349046	2.77556e-17	0	0	0	0	0	0	0
0.08	0	0.999368	0.0355504	0	0	0	-0.0829896	0.987946	0.135832	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.0355514	0.999339	0	0	0	-0.00465212	-0.131509	0.989478	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0.00762574	0	0	0	0.99654	0.0816601	-0.0498342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0.418467	-0.00370538	0.107348	1	0	0	0.345038	0.0259865	-3.46945e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	-0.137527	-0.10416	-0.00475402	0	1	0	-0.0459292	-0.0211139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.423092	0.122559	0	0	1	0.0285196	-0.348395	-6.93889e-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.085	0	0.999367	0.0355654	0	0	0	0	0	0	0	0	0	0	-0.0851314	-0.828154	0.555913	0	0	0	0	0	0	0
	0	-0.0355665	0.999336	0	0	0	0	0	0	0	0	0	0	-0.00479948	-0.555668	-0.831024	0	0	0	0	0	0	0
	1	0	0.00785263	0	0	0	0	0	0	0	0	0	0	0.996358	-0.0734363	0.0189569	0	0	0	0	0	0	0
	0.362113	0.00336719	-0.0917668	1	0	0	0	0	0	0	0	0	0	0.289767	-0.0250464	0	0	0	0	0	0	0	0
	0.120449	0.0946133	0.00431293	0	1	0	0	0	0	0	0	0	0	0.194426	-0.00879374	0	0	0	0	0	0	0	0
	0	-0.3576	-0.133248	0	0	1	0	0	0	0	0	0	0	0.025695	0.348992	-2.77556e-17	0	0	0	0	0	0	0
0.085	0	0.999367	0.0355654	0	0	0	-0.0851314	0.989715	0.120381	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.0355665	0.999336	0	0	0	-0.00479948	-0.115791	0.991376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	1	0	0.00785263	0	0	0	0.996358	0.0840061	-0.05179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0.419142	-0.00372402	0.107928	1	0	0	0.345631	0.0270497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	-0.132308	-0.10464	-0.00476287	0	1	0	-0.0404368	-0.0214795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
	0	-0.423582	0.117313	0	0	1	0.0293368	-0.348291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.09	0	0.999363	0.0356769	0	0	0	0	0	0	0	0	0	0	-0.0872104	-0.83076	0.551751	0	0	0	0	0	0	0
	0	-0.035678	0.999331	0	0	0	0	0	0	0	0	0	0	-0.00495919	-0.55149	-0.833787	0	0	0	0	0	0	0
	1	0	0.00809821	0	0	0	0	0	0	0	0	0	0	0.996178	-0.0754744	0.0192386	0	0	0	0	0	0	0
	0.363053	0.00338018	-0.0917378	1	0	0	0	0	0	0	0	0	0	0.290676	-0.0257388	1.73472e-18	0	0	0	0	0	0	0
	0.119195	0.0946809	0.00434533	0	1	0	0	0	0	0	0	0	0	0.192962	-0.00898117	1.30104e-18	0	0	0	0	0	0	0
	0	-0.35857	-0.132067	0	0	1	0	0	0	0	0	0	0	0.0264079	0.348937	0	0	0	0	0	0	0	0
