0.00273814	0.00232287	-0.000189999	-0.00372441	-0.0138841	-0.000238181	-0.000368427	0.00134427	0.000316139	0.00123009	0.00197252	-0.000339363	9.03886e-05	0.00415196	-0.000900872	5.02559e-05	0.00282027	0.00023746	-2.09591e-05	6.37448e-06	-0.00222149	0.000274284	4.86902e-05
0.000318627	0.00057004	0.000266454	0.000522674	-1.35166e-05	-0.000497197	0.00136027	0.000823802	0.000409755	0.00220325	0.00278834	-0.000509934	0.000126057	0.000622805	-0.00050541	1.48643e-05	0.000520116	3.64866e-05	-1.12354e-05	6.58169e-07	-0.00132884	-0.000322875	2.45925e-05
0.00102226	0.000824927	0.000245626	0.000421252	-0.000144193	-0.000585037	0.00205399	0.00114594	0.000503868	0.00298456	0.00360646	-0.00066014	0.000162745	0.000965057	-0.000417421	8.83347e-06	0.000709198	8.59264e-05	-1.54882e-05	2.70483e-06	-0.00169624	-0.000276331	3.91e-05
0.00160993	0.00101194	0.000205677	0.000353904	-3.59534e-05	-0.000653102	0.00264633	0.00141933	0.000569926	0.00363669	0.00428681	-0.000786469	0.000193184	0.0012288	-0.000298051	4.77995e-06	0.000849535	0.000129949	-1.86331e-05	4.59119e-06	-0.00198692	-0.000224874	5.17189e-05
0.00215782	0.00119031	0.000141935	0.000263937	5.04695e-05	-0.000714651	0.00312165	0.00165861	0.000608997	0.00411613	0.00472847	-0.000866764	0.000212839	0.00147189	-0.00016033	3.28027e-06	0.000980954	0.000170697	-2.07479e-05	6.34781e-06	-0.00219256	-0.000157819	5.71889e-05
0.00258312	0.00130077	7.2285e-05	0.000148216	0.000253005	-0.000747646	0.00346275	0.00188842	0.000627241	0.00456655	0.00529732	-0.000977995	0.000238235	0.00166113	-3.7285e-05	3.94498e-06	0.00110014	0.000205974	-2.25102e-05	7.87336e-06	-0.00236022	-5.3068e-05	6.88198e-05
0.00305686	0.00144354	1.22384e-05	5.90098e-05	0.000337079	-0.000769561	0.00378816	0.00204505	0.000609174	0.00480695	0.00537029	-0.000989364	0.000241096	0.00186348	8.25844e-05	5.53669e-06	0.00121564	0.000238653	-2.38651e-05	9.25856e-06	-0.0024574	-5.64751e-06	8.17212e-05
0.0031939	0.00151929	-6.46655e-05	-9.45696e-05	0.0005985	-0.000764502	0.00362995	0.00219039	0.000559365	0.0047784	0.00550446	-0.00102155	0.000247026	0.00205276	0.000146083	8.23009e-06	0.00133655	0.000263428	-2.56143e-05	1.02528e-05	-0.00244972	9.66592e-05	9.29348e-05
0.00337047	0.00160844	-0.000135994	-0.000236366	0.000745471	-0.000753889	0.00338857	0.0022237	0.000473391	0.00452409	0.00520666	-0.000969068	0.00023337	0.00225093	0.000172295	1.14463e-05	0.00145347	0.000282361	-2.71595e-05	1.095e-05	-0.0023283	0.000194321	8.71143e-05
0.00341562	0.0016971	-0.000191274	-0.000381621	0.000913379	-0.000745032	0.00291607	0.00220692	0.000361549	0.00404614	0.00470865	-0.00087981	0.000210804	0.00241965	0.00013518	1.41783e-05	0.00155765	0.000284757	-2.73834e-05	1.08707e-05	-0.00210055	0.000309626	7.20846e-05
0.00155146	0.00107807	-0.000630255	-0.00136473	0.000647516	-0.000275433	0.00267857	0.00249206	0.000220067	0.00346552	0.0039513	-0.00073219	0.000176622	-8.7681e-05	0.0012155	-1.60189e-05	0.000331694	0.000719013	-0.000122509	3.27511e-05	-0.00128498	0.000583033	5.78807e-05
0.0993645	0.0410109	0.0213701	0.0516484	0.0375202	-0.0293375	-0.0268053	-0.0163318	-8.75791e-06	-0.00803592	0.002585	-0.00102053	0.00012236	0.14662	-0.0638095	0.00132399	0.072305	-0.0233704	0.0049692	-0.00119548	-0.0251918	-0.00650724	-9.375e-05
-0.0978131	-0.0602875	-0.0062806	-0.0584548	-0.0398063	0.0317311	0.0264217	0.0216641	-9.47004e-05	0.0108209	0.00229324	7.66464e-05	9.68918e-05	-0.140349	0.0755199	-0.0315626	-0.069897	0.0259366	-0.00858363	0.00121148	0.0214039	0.0101423	-0.000205943
0.00368103	0.0024337	-0.000386691	0.000570792	0.000783912	-0.00107137	-0.00250842	0.00100637	-0.000266119	-0.000627819	0.000635212	-0.000144907	2.9136e-05	0.00518961	-0.00224966	0.00079552	0.00414919	0.000734523	-7.23945e-05	2.8201e-05	-7.05453e-05	0.000782252	-4.24073e-05
0.00122469	0.00125719	-0.000532981	-0.00044097	0.000239546	-0.00051349	-0.00333386	0.00106732	-0.000412426	-0.00185982	-0.000763846	0.000128185	-3.30568e-05	0.00236043	-0.000940596	0.000190347	0.00262698	0.000660875	-0.000115804	2.58305e-05	0.00105548	0.00115978	-9.30854e-05
0.000454998	0.00120338	-0.000538377	-0.0004869	0.00023246	-0.000477081	-0.00466579	0.00070506	-0.000525381	-0.00325202	-0.00209355	0.000379641	-9.17926e-05	0.00206639	-0.00111012	0.000243344	0.00238567	6.06198e-05	1.45654e-05	-1.04313e-06	0.00173347	0.00130631	-0.000137113
-0.000560517	0.00106913	-0.000506549	-0.000546215	0.000267552	-0.00041652	-0.00608229	0.0003287	-0.000609253	-0.00470149	-0.00336539	0.000620917	-0.000147591	0.00167139	-0.0012364	0.000282441	0.00206736	-0.000603952	0.000158235	-3.08522e-05	0.0023717	0.00142543	-0.00015742
-0.0013375	0.000919039	-0.000442794	-0.000550324	0.000167002	-0.000334933	-0.00690261	-4.41845e-05	-0.000642097	-0.00568308	-0.00437338	0.00081686	-0.000191857	0.00115282	-0.00130917	0.00032546	0.00168687	-0.00126998	0.000304228	-6.07025e-05	0.0028635	0.00147727	-0.000165438
-0.00221552	0.000715792	-0.000388973	-0.000577613	0.000146291	-0.000226748	-0.00775893	-0.000392291	-0.000633177	-0.00663688	-0.00516681	0.000971616	-0.000226218	0.000595303	-0.00133248	0.000364727	0.0012773	-0.00193729	0.00045165	-9.06523e-05	0.00333353	0.00153226	-0.000184068
-0.00237642	0.000430509	-0.000248016	0.000141643	-6.89668e-05	1.20231e-05	-0.00774726	-0.000728325	-0.00057639	-0.00702534	-0.00559541	0.00105913	-0.000244726	1.70134e-05	-0.00129718	0.000402463	0.000856071	-0.0025442	0.000587646	-0.000117881	0.00367921	0.00154783	-0.000202095
-0.00359781	0.000317242	-0.000331495	-0.000659875	3.13818e-05	9.23389e-06	-0.00847996	-0.000945119	-0.00048367	-0.00748687	-0.00566409	0.00107399	-0.000246695	-0.000521244	-0.00121203	0.000434961	0.000451144	-0.00306473	0.000706157	-0.000141221	0.00386185	0.0015193	-0.000208808
-0.00406902	0.000115283	-0.00029274	-0.000753577	2.43657e-05	0.000121604	-0.00827796	-0.00112416	-0.000359614	-0.00736914	-0.0053492	0.00101548	-0.000232139	-0.00103946	-0.00107904	0.000458676	6.67265e-05	-0.0034541	0.000796166	-0.000158611	0.00385223	0.00143323	-0.00019911
-0.00525657	-0.000261619	-0.000189264	-0.00219399	-0.00157462	0.000305595	-0.00768637	-0.00126789	-0.00021607	-0.00681549	-0.00461728	0.000872794	-0.000199428	-0.00224249	-0.000790019	0.000464865	-0.000568644	-0.00371706	0.000856053	-0.000169749	0.00346505	0.00124845	-0.000147759
-0.0040128	-0.0003204	-0.000158836	-0.000626152	-1.46184e-05	0.000379573	-0.00633379	-0.00124071	-7.40804e-05	-0.00576332	-0.00355162	0.000665191	-0.000152469	-0.00178763	-0.000693693	0.000465606	-0.000364803	-0.00375082	0.000872323	-0.000171794	0.0031783	0.00107775	-0.000118803
-0.00387256	-0.000508307	-0.000110725	-0.000693336	-7.93737e-05	0.000505644	-0.00495923	-0.00119482	5.5318e-05	-0.00457692	-0.00230554	0.000416793	-9.77041e-05	-0.00222865	-0.00043907	0.000453281	-0.000618328	-0.00364306	0.000850688	-0.000166451	0.00268717	0.000858801	-8.36843e-05
-0.00343862	-0.000667195	-6.07027e-05	-0.000714584	-0.000107426	0.00061188	-0.00317958	-0.00107201	0.000158312	-0.00300456	-0.000754241	0.000102704	-2.99115e-05	-0.0025838	-0.000181301	0.000428113	-0.000816242	-0.00335571	0.000786963	-0.000152874	0.00204467	0.000611523	-4.40822e-05
-0.00278481	-0.000811658	2.03457e-05	-0.00064	-0.000145129	0.000703307	-0.00122542	-0.00092801	0.000221211	-0.00131187	0.000808691	-0.000218064	3.80659e-05	-0.00277614	3.13634e-05	0.000398548	-0.000930591	-0.00290187	0.000683423	-0.000131727	0.00129712	0.000335562	6.35094e-06
-0.00610474	-0.000316689	-0.000750544	-0.00636361	0.000849937	-0.000203665	-0.00272071	-0.000562353	0.000222731	-0.000856537	0.00231557	-0.000542783	0.000105397	-0.00291806	0.000234797	0.000361315	-0.00101087	-0.00231719	0.000549188	-0.000104547	0.000438261	5.24979e-05	5.09449e-05
-0.000876185	-0.00100948	0.00022723	-0.000888898	-6.56359e-05	0.000711851	0.00320643	-0.000492107	0.000204248	0.00234801	0.00382942	-0.000847595	0.000168612	-0.00291846	0.000409598	0.000319252	-0.00102939	-0.00162174	0.000387333	-7.23932e-05	-0.000389745	-0.000218932	8.33486e-05
0.000712129	-0.00109999	0.000381106	7.63537e-05	-0.000233276	0.000860806	0.00544301	-0.000311012	0.000138674	0.00406084	0.00501823	-0.00110006	0.000219519	-0.00257497	0.000510113	0.00027979	-0.000918276	-0.000879775	0.000215139	-3.83159e-05	-0.00115931	-0.000490766	0.000126489
0.00165584	-0.00104908	0.000385101	0.000188035	-0.000215728	0.000823807	0.00677033	-0.0001302	4.09334e-05	0.00526965	0.00588539	-0.00128914	0.000256758	-0.00200632	0.000547182	0.000246574	-0.000700193	-8.51642e-05	3.10045e-05	-2.04686e-06	-0.00187051	-0.000748122	0.000169054
0.00263564	-0.000972452	0.000359441	0.000356555	-0.000194262	0.000757825	0.00778604	1.72882e-05	-8.34982e-05	0.00619593	0.0063837	-0.00140008	0.000277867	-0.00122718	0.000539947	0.000214397	-0.000396324	0.000710798	-0.000152735	3.40574e-05	-0.00250028	-0.000975258	0.000210426
0.00336818	-0.000856917	0.000325972	0.000442872	-0.000253247	0.000662098	0.00837012	0.000106007	-0.00021209	0.00673252	0.00645449	-0.0014187	0.000280372	-0.000490391	0.000502693	0.000178162	-0.000187556	0.00141202	-0.000315904	6.58455e-05	-0.00297371	-0.00115916	0.000240721
0.0039009	-0.000708991	0.000256515	0.000444765	-0.000488654	0.000554916	0.00847049	0.00013966	-0.000331538	0.00686631	0.00611937	-0.00134812	0.000265242	0.000283728	0.000456992	0.000131577	-4.18538e-05	0.00195382	-0.000441781	9.03066e-05	-0.00328749	-0.00129779	0.00026169
0.00414658	-0.000583379	0.000157656	0.000592363	-0.000146429	0.000420165	0.00807332	0.000120092	-0.000432043	0.00654519	0.00537111	-0.00118558	0.00023216	0.00111194	0.000402803	8.31656e-05	0.000146667	0.00244524	-0.00055454	0.000112285	-0.00345286	-0.00139782	0.000272109
0.00422363	-0.000440698	3.89443e-05	0.000626183	-0.000128951	0.000285645	0.0072697	5.08128e-05	-0.00049906	0.00589413	0.00432111	-0.000954551	0.000185907	0.00195374	0.000350156	2.56865e-05	0.000312078	0.00279595	-0.000633623	0.000127769	-0.00348248	-0.00145716	0.000278041
0.0040076	-0.00030377	-6.77252e-05	0.000611964	-0.000115848	0.000135037	0.00614213	-7.42674e-05	-0.000529123	0.00495268	0.00297362	-0.000655417	0.000126512	0.00263974	0.000305269	-4.43089e-05	0.000351535	0.00296531	-0.000671293	0.000135086	-0.003372	-0.00148302	0.000279394
0.00323767	-0.000146634	-0.000223081	-0.000165526	3.5493e-05	-0.00013209	0.00466917	-0.000204811	-0.000520483	0.00377702	0.00147517	-0.000320698	6.04834e-05	0.00302598	0.00032149	-0.000134081	0.000226247	0.00296305	-0.000669506	0.000134814	-0.00316425	-0.00145807	0.000259218
0.00335015	-0.000470419	-0.000225628	0.0013817	0.000247808	1.9816e-05	0.00401001	-0.000569387	-0.000707932	0.00281291	0.000697136	-0.000156663	2.63053e-05	0.00325312	0.000223336	-0.000206056	5.46706e-05	0.00281881	-0.000637912	0.000128112	-0.00292757	-0.00133224	0.000266816
-0.0256244	0.0223035	-0.000677347	-0.0392978	-0.0376557	-0.00944577	-0.058441	0.00222391	0.0158303	-0.0312818	-0.068654	0.0156914	-0.00307133	0.0245434	0.0025598	-0.00123501	0.00605427	0.00297987	-0.000485083	0.000125629	0.00905424	-0.00432921	-0.00113444
0.112202	-0.0156833	-0.0152353	0.0521339	0.0527299	0.0102249	0.163974	0.0264334	-0.0401078	0.132939	0.168535	-0.0369238	0.00749314	-0.0258513	-0.000313047	0.000292427	-0.00977858	0.00150061	-0.000644649	8.4008e-05	-0.0238592	-0.000642816	0.00282423
-0.00107659	0.000215174	-3.79551e-06	-3.08636e-05	0.000362741	-0.000650445	-0.00226112	-0.000218838	0.000643397	-0.00147102	-0.00278259	0.000618583	-0.000124893	0.00294129	0.000573824	-0.000567949	-0.000916905	0.00167421	-0.000384296	7.66751e-05	-0.00161661	-0.000937105	0.000116014
0.000537236	5.043e-05	-0.000269312	0.000651003	0.000710224	-0.000629469	0.000220505	0.000292562	-5.31355e-05	0.000506224	-4.20806e-05	2.07914e-05	-2.41304e-06	0.00219461	0.000644992	-0.000651769	-0.00147566	0.00122895	-0.0002891	5.72054e-05	-0.00189596	-0.000877372	0.000150452
0.000257272	3.73827e-05	-0.000243539	0.000715352	0.000692176	-0.000680362	5.8405e-05	0.000347269	-7.06313e-05	0.000300491	-9.20996e-05	3.23463e-05	-4.35728e-06	0.00160885	0.000703519	-0.000731415	-0.00185151	0.000712334	-0.000174329	3.42901e-05	-0.00157008	-0.000768185	0.000116451
9.43193e-05	4.41528e-05	-0.000195153	0.000788834	0.000749622	-0.000697353	-4.21073e-05	0.000376218	-8.56874e-05	0.000116813	-8.86279e-05	3.06122e-05	-3.8971e-06	0.00117359	0.000764418	-0.000792628	-0.00223622	0.000252221	-7.21595e-05	1.40062e-05	-0.00133376	-0.000688108	8.50136e-05
-6.67634e-05	2.19061e-05	-0.000126727	0.000854751	0.000769883	-0.000684918	-0.000152355	0.000380371	-8.69986e-05	-9.28944e-05	-8.59895e-05	2.81599e-05	-3.44463e-06	0.000716553	0.00078918	-0.000837999	-0.00250581	-0.000180968	2.38225e-05	-5.17597e-06	-0.00105043	-0.000582113	4.86039e-05
-0.000266209	-1.25053e-05	-5.18537e-05	0.000888452	0.000747379	-0.000660249	-0.000246214	0.000366872	-7.52826e-05	-0.000306437	-8.32072e-05	2.49202e-05	-2.99377e-06	0.000192853	0.000799966	-0.00085336	-0.00271109	-0.000583459	0.000112825	-2.29954e-05	-0.000735384	-0.000453697	1.17263e-05
-0.000403197	-5.03703e-05	2.22329e-05	0.000994495	0.000708269	-0.000609016	-0.000354616	0.000335491	-5.04903e-05	-0.000519947	-8.19439e-05	2.11628e-05	-2.62495e-06	-0.000214329	0.000784836	-0.000842065	-0.00278836	-0.000898559	0.000182865	-3.70215e-05	-0.000437477	-0.000330831	-1.78948e-05
-0.000559193	-2.93118e-05	7.4488e-05	0.000801311	0.00073727	-0.000576949	-0.000582355	0.000286849	-1.60724e-05	-0.000757253	-8.57336e-05	1.73166e-05	-2.44855e-06	-0.000374715	0.000757161	-0.00082027	-0.00280902	-0.00109365	0.0002265	-4.57346e-05	-0.000251928	-0.000251191	-3.81009e-05
-0.000593289	-7.37749e-05	0.000148514	0.000897505	0.00064944	-0.000487933	-0.000627173	0.000247505	2.03343e-05	-0.000911809	-8.27636e-05	1.30835e-05	-2.11412e-06	-0.000667357	0.000702908	-0.000774624	-0.00271723	-0.00130466	0.00027398	-5.5278e-05	1.52528e-05	-0.000141139	-6.16763e-05
-0.000515033	1.77176e-05	0.000346064	0.00014216	0.00136672	-0.000381722	-0.000368312	0.000293633	3.90143e-05	-0.000882253	-7.73172e-05	7.06668e-06	-1.97724e-06	0.000176137	0.00119827	-0.000745949	-0.00167269	0.00178297	-0.00041186	8.21175e-05	-0.000710377	-0.000228901	-2.22694e-05
-0.000650268	-0.0598451	-0.0514931	0.991823	-2.035	-0.0625985	-0.000218233	0.000314743	6.06067e-05	-0.000867302	-7.07916e-05	2.96964e-06	-1.73934e-06	-0.229304	-0.129847	0.0104662	-0.1738	-0.715026	0.0222628	0.000129972	-0.0011073	-0.000255584	-3.43192e-06
